ID,NO,sp,ADULTE,JUVENIL,AGE,ORIGINE,TYPE_PRELE,KANTON,GEMEINDE,LOKALITAET,LATITUDE,LONGITUDE,PR,TAG,MONAT,JAHR,DATE,DATEJ,DATEJC,PTD,DCD,QUI,X_CH1903,Y_CH1903,cnha_CH1903,KM2_CH1903,N5_CH1903,XN5_CH1903,YN5_CH1903,GEWICHT,JAGDT,FANG_MARZ,FANG_SOMMER,FANG_HERBST,dH_reg,dC,dN,MYINDEX_dH_2019_reg,MYINDEX_dN,PROVENANCE_2019_reg,regiobio6,dH_scaled,dH_correct,dH,reg_dH,bc,MYINDEX_dH_2019_voigt,PROVENANCE_voigt,MYINDEX_dH (report Woodcock 2016),BEMERKUNGEN
2013CAVALLICO-2,CAVALLICO-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Pedemonte,Chilasco,46.19984791,8.722063645,6,10,11,2013,10/11/2013,309,55,63,32,21,699064,117298,69901172,699117,695115,697500,117500,345,1,0,0,0,-103.5,13.31139349,2.703580786,10,3,,Versant sud des Alpes,-78.29,-78.29,-101.10,-103.50,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014GNOSDA-2,GNOSDA-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,V. dell Asino,46.08234007,8.845177516,4,16,10,2014,16/10/2014,285,31,58,29,20,708800,104400,70881044,708104,705100,707500,102500,321,1,0,0,0,-102.8875,-24.89575,6.183682166,10,6,,Versant sud des Alpes,-77.80,-77.80,-100.60,-102.89,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013FONTER-2,FONTER-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Bogno,Cugnolo Corto,46.08357258,9.086347925,5,3,11,2013,3/11/2013,302,48,62,31,21,727450,104900,72741049,727104,725100,727500,102500,NA,1,0,0,0,-102.875,-40.39880628,5.501820941,10,6,,Versant sud des Alpes,-77.79,-77.79,-100.60,-102.88,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014ALBEFA-2,ALBEFA-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Cadenazzo,Corte,46.14544853,8.973334468,6,20,11,2014,20/11/2014,319,65,65,33,22,718575,111600,71851116,718111,715110,717500,112500,300,1,0,0,0,-102.65,-23.6122,6.911640147,10,7,,Versant sud des Alpes,-77.61,-77.61,-100.40,-102.65,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014GNOSDA-18,GNOSDA-18,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Monti di Piazzogna,46.12732632,8.845043234,4,16,11,2014,16/11/2014,315,61,64,32,22,708700,109400,70871094,708109,705105,707500,107500,332,1,0,0,0,-102.6,-22.8132,5.020882604,10,5,,Versant sud des Alpes,-77.57,-77.57,-100.40,-102.60,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2015CAVACO-1,CAVACO-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Isorno,Coste del Gerbi,46.22075782,8.678396396,6,17,10,2015,17/10/2015,286,32,58,29,20,695657,119568,69561195,695119,695115,697500,117500,270,1,0,0,0,-102.4625,-24.2822,3.845769806,10,4,,Versant sud des Alpes,-77.46,-77.46,-100.30,-102.46,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014ROSSGI-4,ROSSGI-4,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Onserrone,Piaton,46.20461035,8.549322262,6,28,10,2014,28/10/2014,297,43,61,31,21,685724,117624,68571176,685117,685115,687500,117500,288,1,0,0,0,-102.325,-22.81075,3.485181461,10,3,,Versant sud des Alpes,-77.35,-77.35,-100.20,-102.32,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013ROSSIGI-12,ROSSIGI-12,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Verscio,Barigh,46.20115287,8.730710746,6,27,11,2013,27/11/2013,326,72,67,34,23,699729,117454,69971174,699117,695115,697500,117500,296,1,0,0,0,-102.2625,-23.72215893,5.751720573,10,6,,Versant sud des Alpes,-77.30,-77.30,-100.10,-102.27,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013ROSARE-1,ROSARE-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Comologno,Fontana Della Vertüra,46.2123647,8.562128526,5,9,11,2013,9/11/2013,308,54,63,32,21,686700,118500,68671185,686118,685115,687500,117500,301,1,0,0,0,-102.1875,-22.33277837,6.260028887,10,6,,Versant sud des Alpes,-77.24,-77.24,-100.00,-102.19,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2017PRETFA-5,PRETFA-5,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,Le locle,Les Simeons,47.07938454,6.74870394,5,9,11,2017,9/11/2017,308,54,63,32,21,547604,214494,54762144,547214,545210,547500,212500,396,1,0,0,0,-102.1655011,NA,4.585635757,10,5,,Jura,-77.22,-77.22,NA,NA,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013GNOSDA-2,GNOSDA-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Chignorascio,46.08234007,8.845177516,4,5,11,2013,5/11/2013,304,50,62,31,21,708800,104400,70881044,708104,705100,707500,102500,302,1,0,0,0,-101.9625,-59.99992269,5.178147903,10,5,,Versant sud des Alpes,-77.06,-77.06,-99.90,-101.97,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2016MEISHE-9,MEISHE-9,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,La Brévine,Combe Vuillier,46.97296241,6.659272657,6,22,10,2016,22/10/2016,291,37,59,30,20,540695,202727,54062027,540202,540200,542500,202500,307,1,0,0,0,-101.9162846,-24.56,7.58,10,8,,Jura,-77.02,-77.02,NA,NA,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013ROSARE-2,ROSARE-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Spruga,Gannone,46.21511448,8.557001291,5,9,11,2013,9/11/2013,308,54,63,32,21,686300,118800,68631188,686118,685115,687500,117500,336,1,0,0,0,-101.9,-23.1891715,8.188479061,10,8,,Versant sud des Alpes,-77.01,-77.01,-99.80,-101.90,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013GRUBLO-3,GRUBLO-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gola di Lago,Rancscea,46.10016577,8.962037721,5,13,11,2013,13/11/2013,312,58,64,32,22,717800,106550,71781065,717106,715105,717500,107500,277,1,0,0,0,-101.775,-19.18282732,4.896805103,10,5,,Versant sud des Alpes,-76.91,-76.91,-99.70,-101.78,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013ROSSIGI-2,ROSSIGI-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Mosogno,Monte dei Büra,46.19103645,8.635502022,6,5,11,2013,5/11/2013,304,50,62,31,21,692398,116213,69231162,692116,690115,692500,117500,296,1,0,0,0,-101.5375,-48.14631746,5.786285583,10,6,,Versant sud des Alpes,-76.72,-76.72,-99.50,-101.54,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2017VUILFR-3,VUILFR-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,VD,Apples,Les Bougeries,46.54253488,6.409992446,4,21,11,2017,21/11/2017,320,66,65,33,22,521100,155100,52111551,521155,520155,522500,157500,362,1,0,0,0,-100.9227208,NA,8.0096764,10,8,,Plateau,-76.23,-76.23,NA,NA,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2013CAVALLICO-3,CAVALLICO-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Isorno,Cortone,46.20804768,8.69044363,5,12,11,2013,12/11/2013,311,57,64,32,22,696609,118170,69661181,696118,695115,697500,117500,298,1,0,0,0,-100.55,-39.12914599,3.324742144,10,3,,Versant sud des Alpes,-75.93,-75.93,-98.70,-100.55,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014CAVACO_11,CAVACO.11,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Isorno,Ledrima,46.21552316,8.659251667,6,1,11,2014,1/11/2014,300,46,61,31,21,694189,118963,69411189,694118,690115,692500,117500,286,1,0,0,0,-100.475,-23.9758,6.714577293,10,7,,Versant sud des Alpes,-75.87,-75.87,-98.60,-100.47,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014ROSS_GI10,ROSS.GI10,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Onserrone,Monte Pombino,46.21779352,8.613084775,5,16,11,2014,16/11/2014,315,61,64,32,22,690623,119161,69061191,690119,690115,692500,117500,340,1,0,0,0,-100.4375,-24.10575,8.126745162,10,8,,Versant sud des Alpes,-75.84,-75.84,-98.60,-100.44,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2016MEISHE-12,MEISHE-12,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,Val-de-Ruz,La Combe,47.00341906,6.872021229,6,19,11,2016,19/11/2016,318,64,65,33,22,556908,205974,55692059,556205,555205,557500,207500,342,1,0,0,0,-100.1785541,-24.48,7.63,10,8,,Jura,-75.63,-75.63,NA,NA,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014GNOSDA-6,GNOSDA-6,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Pianche,46.08956749,8.842777546,4,26,10,2014,26/10/2014,295,41,60,30,20,708600,105200,70861052,708105,705105,707500,107500,305,1,0,0,0,-99.875,-23.64175,7.659825933,10,8,,Versant sud des Alpes,-75.39,-75.39,-98.20,-99.88,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014GNOSDA-10,GNOSDA-10,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Alpe Lierna,46.11847673,8.833171322,4,28,10,2014,28/10/2014,297,43,61,31,21,707800,108400,70781084,707108,705105,707500,107500,317,1,0,0,0,-99.7875,-24.06275,6.763586504,10,7,,Versant sud des Alpes,-75.32,-75.32,-98.10,-99.79,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2014ROSS_GI-11,ROSS.GI-11,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Mosogno,Monte Piei,46.20430123,8.641922283,6,18,11,2014,18/11/2014,317,63,65,33,22,692871,117695,69281176,692117,690115,692500,117500,318,1,0,0,0,-99.7375,-24.47675,10.18752087,10,10,,Versant sud des Alpes,-75.28,-75.28,-98.00,-99.73,,8,Nord de la Fennoscandinavie et Russie,8,Abschuss
2015MORAMA-9,MORAMA-9,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Novaggio,Forcora,46.02579626,8.824000508,5,20,10,2015,20/10/2015,289,35,59,30,20,707273,98086,70720980,707098,705095,707500,97500,NA,1,0,0,0,-99.375,-24.73957816,5.59621683,10,6,,Versant sud des Alpes,-74.99,-74.99,-97.70,-99.37,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-19,GNOSDA-19,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Monti di Piazzogna,46.12751869,8.82952051,4,18,11,2014,18/11/2014,317,63,65,33,22,707500,109400,70751094,707109,705105,707500,107500,278,1,0,0,0,-99.3125,-23.4472,5.554180331,10,6,,Versant sud des Alpes,-74.94,-74.94,-97.70,-99.32,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2013PFISED-1,PFISED-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,NA,Mont d Amin,47.07748052,6.885617331,4,24,10,2013,24/10/2013,293,39,60,30,20,558000,214200,55802142,558214,555210,557500,212500,310,1,0,0,0,-99.25,-144.1763735,4.804971587,10,5,,Jura,-74.89,-74.89,-97.60,-99.25,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017GARICJC-1,GARICJC-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,VD,Bullet,NA,46.86242,6.57955,3,24,10,2017,24/10/2017,293,39,60,30,20,534500,190500,53451905,534190,530190,532500,192500,348,1,0,0,0,-98.883983,NA,4.949177215,10,5,,Jura,-74.60,-74.60,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017DENEPA-1,DENEPA-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,FR,Maules,Etang,46.65789082,7.000964581,3,16,10,2017,16/10/2017,285,31,58,29,20,566500,167500,56651675,566167,565165,567500,167500,310,1,0,0,0,-98.68442,NA,5.767877683,10,6,,Plateau,-74.44,-74.44,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-13,GNOSDA-13,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Dianche,46.08958358,8.841484884,4,29,10,2014,29/10/2014,298,44,61,31,21,708500,105200,70851052,708105,705105,707500,107500,305,1,0,0,0,-98.6625,-24.8402,7.36716628,10,7,,Versant sud des Alpes,-74.42,-74.42,-97.20,-98.66,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2013GRUBLO-2,GRUBLO-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gola di Lago,Buzzasca,46.10689363,8.963519031,4,6,11,2013,6/11/2013,305,51,62,31,21,717900,107300,71791073,717107,715105,717500,107500,280,1,0,0,0,-98.1875,-20.71881697,3.688228657,10,4,,Versant sud des Alpes,-74.04,-74.04,-96.80,-98.19,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-8,GNOSDA-8,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Alpe Montoia,46.11847673,8.833171322,4,28,10,2014,28/10/2014,297,43,61,31,21,707800,108400,70781084,707108,705105,707500,107500,305,1,0,0,0,-97.6,-23.4268,3.893231841,10,4,,Versant sud des Alpes,-73.57,-73.57,-96.30,-97.60,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2015PFISED-2,PFISED-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,Rochefort,Grande Sagneule,47.00150624,6.805534818,5,19,11,2015,19/11/2015,318,64,65,33,22,551850,205800,55182058,551205,550205,552500,207500,312,1,0,0,0,-97.55,-24.4746,8.989959329,10,9,,Jura,-73.53,-73.53,-96.20,-97.55,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2013CAVALLICO-5,CAVALLICO-5,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Isorno,Pizzo Salmone,46.21065761,8.701687324,5,12,11,2013,12/11/2013,311,57,64,32,22,697472,118474,69741184,697118,695115,697500,117500,287,1,0,0,0,-97.225,4.341677961,4.643102342,10,5,,Versant sud des Alpes,-73.27,-73.27,-96.00,-97.23,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2016PRETFA-3,PRETFA-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,Le Locle,Les Cottards,46.95933535,6.57057305,5,26,10,2016,26/10/2016,295,41,60,30,20,533929,201283,53392012,533201,530200,532500,202500,336,1,0,0,0,-97.06712363,-24.81,3.22,10,3,,Jura,-73.14,-73.14,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014HAUKCL-1,HAUKCL-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Blenio,Piancabella,46.4981099,8.925060514,4,8,11,2014,8/11/2014,307,53,63,32,21,714103,150725,71411507,714150,710150,712500,152500,329,1,0,0,0,-96.9125,-24.03975,2.31360812,10,2,,Versant sud des Alpes,-73.02,-73.02,-95.70,-96.91,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014HAUKCL-2,HAUKCL-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Blenio,Largario,46.49499133,8.931658217,6,25,10,2014,25/10/2014,294,40,60,30,20,714616,150388,71461503,714150,710150,712500,152500,292,1,0,0,0,-96.8,-25.158,7.525722953,10,8,,Versant sud des Alpes,-72.93,-72.93,-95.60,-96.80,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2013GNOSDA-7,GNOSDA-7,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Galbarogno,Alpe Vecchio,46.08584067,8.853025617,4,12,11,2013,12/11/2013,311,57,64,32,22,709400,104800,70941048,709104,705100,707500,102500,293,1,0,0,0,-96.575,-352.6990965,4.559222458,10,5,,Versant sud des Alpes,-72.75,-72.75,-95.50,-96.57,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014ROSS_GI-12,ROSS.GI-12,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Bignasco,Madomna dit Monte,46.33673252,8.618759251,6,19,11,2014,19/11/2014,318,64,65,33,22,690862,132388,69081323,690132,690130,692500,132500,345,1,0,0,0,-95.7,-23.8808,0.158587292,10,0,,Versant sud des Alpes,-72.05,-72.05,-94.70,-95.70,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-3,GNOSDA-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,V. dell Asino,46.08057348,8.842546291,4,16,10,2014,16/10/2014,285,31,58,29,20,708600,104200,70861042,708104,705100,707500,102500,308,1,0,0,0,-95.65,-24.21575,8.265491515,10,8,,Versant sud des Alpes,-72.01,-72.01,-94.70,-95.65,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014CAVACO-3,CAVACO-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Ambri,Giof,46.50573295,8.652200145,5,19,10,2014,19/10/2014,288,34,59,30,20,693146,151212,69311512,693151,690150,692500,152500,353,1,0,0,0,-95.325,-24.85,8.373346531,10,8,,Versant sud des Alpes,-71.75,-71.75,-94.40,-95.32,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017MESSJO-4,MESSJO-4,ScoRus,1,0,Adulte,UNBEKANNT,jgd,JU,Montfaucon,Plain-de-saigne,47.27934,7.08003,5,28,10,2017,28/10/2017,297,43,61,31,21,572868,236556,57282365,572236,570235,572500,237500,328,1,0,0,0,-95.257976,NA,5.230228112,10,5,,Jura,-71.70,-71.70,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,"Abschuss, altitude 870m"
2014HAUKCL-4,HAUKCL-4,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Aquarossa,Largario,46.48915466,8.926664583,4,8,11,2014,8/11/2014,307,53,63,32,21,714245,149732,71421497,714149,710145,712500,147500,329,1,0,0,0,-95.05,-23.9652,11.65135905,10,12,,Versant sud des Alpes,-71.53,-71.53,-94.20,-95.05,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2013CAVALLICO-9,CAVALLICO-9,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Pedemonte,Riale Nocca,46.20437971,8.728610375,5,30,11,2013,30/11/2013,329,75,67,34,23,699561,117810,69951178,699117,695115,697500,117500,303,1,0,0,0,-94.45,-13.48577799,5.906032772,9,6,,Versant sud des Alpes,-71.05,-71.05,-93.70,-94.46,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2013GNOSDA-1,GNOSDA-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Carnasciolo,46.0787102,8.847669666,4,5,11,2013,5/11/2013,304,50,62,31,21,709000,104000,70901040,709104,705100,707500,102500,266,1,0,0,0,-94.25,-23.31136267,4.53182023,9,5,,Versant sud des Alpes,-70.89,-70.89,-93.60,-94.25,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014CAVACO-9,CAVACO-9,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Maggia,Capoli,46.21531287,8.722104008,6,28,10,2014,28/10/2014,297,43,61,31,21,699039,119017,69901190,699119,695115,697500,117500,420,1,0,0,0,-93.7375,-23.5402,2.324438986,9,2,,Versant sud des Alpes,-70.48,-70.48,-93.10,-93.73,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017MEISHE-10,MEISHE-10,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,Val de Travers,Crêt des Allemand,46.93125051,6.559943123,6,2,11,2017,2/11/2017,301,47,62,31,21,533085,198170,53301981,533198,530195,532500,197500,324,1,0,0,0,-93.37954875,NA,6.444258687,9,6,,Jura,-70.19,-70.19,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017PURASA-15,PURASA-15,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Cadenazzo,Rubasacco,46.1432636,9.000131591,5,26,11,2017,26/11/2017,325,71,66,33,22,720650,111398,72061113,720111,720110,722500,112500,320,1,0,0,0,-93.27372775,NA,5.48473643,9,5,,Versant sud des Alpes,-70.11,-70.11,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014ANARGI-3,ANARGI-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Bogno,Campaccio,46.0925469,9.056874892,5,1,11,2014,1/11/2014,300,46,61,31,21,725150,105850,72511058,725105,725105,727500,107500,360,1,0,0,0,-92.425,NA,NA,9,,,Versant sud des Alpes,-69.43,-69.43,-92.10,-92.42,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014ROSSGI-3,ROSSGI-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Onserrone,Funtanit,46.20808757,8.547021802,6,26,10,2014,26/10/2014,295,41,60,30,20,685541,118008,68551180,685118,685115,687500,117500,295,1,0,0,0,-91.4375,-24.4792,8.350550557,9,8,,Versant sud des Alpes,-68.64,-68.64,-91.30,-91.44,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-11,GNOSDA-11,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Alpe Lierna,46.11847673,8.833171322,4,28,10,2014,28/10/2014,297,43,61,31,21,707800,108400,70781084,707108,705105,707500,107500,341,1,0,0,0,-89.4375,-22.2652,-1.278837533,9,-1,,Versant sud des Alpes,-67.04,-67.04,-89.60,-89.44,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2016Buchmi7,Buchmi7,ScoRus,1,0,Adulte,UNBEKANNT,jgd,JU,Les Enfers,Les Tourbières des Enfers,47.28505706,7.0429224,5,2,11,2016,2/11/2016,301,47,62,31,21,570063,237205,57002372,570237,570235,572500,237500,308,1,0,0,0,-89.42420025,-23.11,3.78,9,4,,Jura,-67.03,-67.03,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017ANARGI-1,ANARGI-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Signora,Pastura,46.10169759,9.046152093,5,29,10,2017,29/10/2017,298,44,61,31,21,724300,106850,72431068,724106,720105,722500,107500,251,1,0,0,0,-89.148552,NA,8.868816779,9,9,,Versant sud des Alpes,-66.81,-66.81,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014ALBEFA-1,ALBEFA-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Cadenazzo,Calmagnone,46.14698723,8.97596672,6,30,10,2014,30/10/2014,299,45,61,31,21,718775,111775,71871117,718111,715110,717500,112500,320,1,0,0,0,-88.9625,-23.9172,3.771361539,9,4,,Versant sud des Alpes,-66.66,-66.66,-89.20,-88.96,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GRUBLO-2,GRUBLO-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gola di Lago,Alpe St. Maria,46.10340072,8.955660828,5,4,11,2014,4/11/2014,303,49,62,31,21,717300,106900,71731069,717106,715105,717500,107500,317,1,0,0,0,-88.9375,-23.3052,-0.578205538,9,-1,,Versant sud des Alpes,-66.64,-66.64,-89.20,-88.94,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017MESSJO-1,MESSJO-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,JU,Bourrignon,Les Ordons,47.38883,7.23314,5,21,10,2017,21/10/2017,290,36,59,30,20,584484,248687,58442486,584248,580245,582500,247500,292,1,0,0,0,-88.9320725,NA,8.402125926,9,8,,Jura,-66.64,-66.64,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,"Abschuss, altitude 957m"
2017TANTMA-3,TANTMA-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Capriasca,Matro du Stinche,46.09892989,8.953596586,5,21,11,2017,21/11/2017,320,66,65,33,22,717150,106400,71711064,717106,715105,717500,107500,307,1,0,0,0,-88.7318285,NA,8.928605561,9,9,,Versant sud des Alpes,-66.48,-66.48,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2016CRETYC-3,CRETYC-3,ScoRus,1,0,Adulte,UNBEKANNT,jgd,FR,Billens-Hennens,Hennens,46.67530492,6.870130801,3,7,11,2016,7/11/2016,306,52,63,32,21,556500,169500,55651695,556169,555165,557500,167500,372,1,0,0,0,-88.59748938,-22.97,-2.38,9,-2,,Plateau,-66.37,-66.37,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017JOSEDA-4,JOSEDA-4,ScoRus,1,0,Adulte,UNBEKANNT,jgd,VD,Ste-Croix,NA,46.79882097,6.502039819,3,24,10,2017,24/10/2017,293,39,60,30,20,528500,183500,52851835,528183,525180,527500,182500,319,1,0,0,0,-88.5751915,NA,6.3032905,9,6,,Jura,-66.35,-66.35,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017PURASA-13,PURASA-13,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Cadenazzo,Rubasacco,46.13406301,8.976935473,5,8,11,2017,8/11/2017,307,53,63,32,21,718878,110340,71881103,718110,715110,717500,112500,280,1,0,0,0,-88.10564088,NA,5.344767325,9,5,,Versant sud des Alpes,-65.97,-65.97,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2017MEISHE-8,MEISHE-8,ScoRus,1,0,Adulte,UNBEKANNT,jgd,NE,Brot Plamboj,Forêt de Plamboj,47.00602841,6.7858223,6,31,10,2017,31/10/2017,300,46,61,31,21,550355,206315,55032063,550206,550205,552500,207500,314,1,0,0,0,-87.94922175,NA,4.553605881,9,5,,Jura,-65.85,-65.85,NA,NA,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-16,GNOSDA-16,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,Monti Sciaga,46.09136629,8.842823806,4,9,11,2014,9/11/2014,308,54,63,32,21,708600,105400,70861054,708105,705105,707500,107500,329,1,0,0,0,-87.475,-23.5088,5.373079715,9,5,,Versant sud des Alpes,-65.47,-65.47,-88.00,-87.48,,7,Nord de la Fennoscandinavie et Russie,7,Abschuss
2014GNOSDA-1,GNOSDA-1,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Gambarogno,V. dell Asino,46.0832072,8.847785701,4,16,10,2014,16/10/2014,285,31,58,29,20,709000,104500,70901045,709104,705100,707500,102500,326,1,0,0,0,-86.7625,-22.8972,1.274868372,9,1,,Versant sud des Alpes,-64.90,-64.90,-87.40,-86.76,,6,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",6,Abschuss
2017ANARGI-2,ANARGI-2,ScoRus,1,0,Adulte,UNBEKANNT,jgd,TI,Signora,Costa del Badairoli,46.10661641,9.048237286,5,29,10,2017,29/10/2017,298,44,61,31,21,724450,107400,72441074,724107,720105,722500,107500,311,1,0,0,0,-86.30279,NA,6.93321234,9,7,,Versant sud des Alpes,-64.53,-64.53,NA,NA,,6,"Sud de la Fennoscandinavie, Pays baltes et ouest de la Russie",6,Abschuss
